ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto
iDR3.SPLUS-s27s34.024697,53.89324489682158,-34.80414148752155,0.03551574,0.4436354,1.7973825,"[,4.227228,8.236687,11.418433,14.212154]",11.287562,4,10.11349,18.380022,2.5255623,20.034748,0.32742202,20.229471,0.3513937,19.450853,0.3095741,20.317339,0.58035564,20.912785,0.9816798,19.874582,0.23224336,19.07084,0.23059127,19.297861,0.12353992,20.680517,19.255552,19.217001,0.12669177,19.221762,0.1455198,18.930178,0.24311699,18.655407,0.16181791
iDR3.SPLUS-s27s34.024703,54.74507661237794,-34.803254007850825,0.07041072,0.28232235,1.3933833,"[0.7317989,1.2364851,1.5766411,1.8905575]",8.153744,6,7.2749443,18.024363,1.6091789,99.0,21.470964,22.976353,2.2914264,20.924864,0.6280421,22.31045,1.9034504,23.297537,4.6198373,99.0,21.81472,21.163424,0.827991,22.110882,0.85650504,21.388666,22.068146,22.058733,0.9010535,21.206337,0.47053123,19.8132,0.28568414,21.420895,1.0721908
iDR3.SPLUS-s27s34.024721,54.71274599266415,-34.80304655325062,0.3647695,0.0743199,1.0802867,"[0.9554,2.5072641,3.7546225,4.41995]",4.1963353,1,7.919044,18.1547,0.73665833,99.0,21.470964,99.0,21.615349,99.0,20.651947,99.0,20.80195,23.734753,3.8776238,23.296932,1.5924164,21.354797,0.5565748,22.478968,0.6751987,22.472582,23.280058,22.889095,1.0860375,22.215042,0.66817695,20.56447,0.3208876,20.588316,0.28044698
iDR3.SPLUS-s27s34.024772,54.646417522476696,-34.802048395424336,0.0027192666,0.30743057,1.4438986,"[1.3495841,2.4751136,3.3870912,5.1415143]",7.3141723,15,6.515102,17.655891,1.9861584,21.18468,0.5391837,20.820658,0.3478433,20.425514,0.43477958,99.0,20.80195,21.268364,0.7758098,21.415787,0.54474425,21.029829,0.7929848,20.56679,0.22566536,20.575678,20.604874,20.146358,0.16970427,20.135334,0.19063714,21.42724,1.3617511,20.052551,0.32975817
iDR3.SPLUS-s27s34.024795,54.948731970736375,-34.80007523496896,0.34957752,0.34407043,1.5245539,"[1.3405768,2.2500188,3.1937082,4.071011]",0.0,1,9.473272,18.315754,1.4758383,99.0,21.470964,21.238155,0.5144837,23.895117,10.619274,23.236305,5.011408,22.2536,1.9878178,20.319653,0.2068479,21.605005,1.3957449,21.80379,0.717513,22.378584,22.36305,21.765417,0.7644627,99.0,21.821413,99.0,20.858423,22.053438,2.14951
iDR3.SPLUS-s27s34.024796,54.66827729155838,-34.80128464457999,0.32392597,0.26203924,1.3550856,"[1.1010786,1.9135882,2.3812053,3.0415742]",6.0111217,4,7.166649,18.07586,1.3939501,22.404099,1.3227755,22.458014,1.2454448,99.0,20.651947,21.937511,1.1719253,99.0,21.161001,23.207464,2.2637205,22.101171,1.6982636,21.122738,0.3009356,21.734768,21.46073,20.66989,0.21966155,20.751295,0.26859486,20.75305,0.5862844,20.836039,0.5421566
iDR3.SPLUS-s27s34.024797,54.885095148723,-34.8003157363293,0.036729336,0.6082983,2.552963,"[1.9364963,3.5444286,4.795757,5.6424494]",10.821131,2,10.042184,18.488161,2.8860722,99.0,21.470964,20.628984,0.4715859,20.226105,0.58569723,20.788172,0.8488011,20.721737,0.782069,21.641336,1.1188011,19.83361,0.44061083,20.533672,0.35895392,21.182194,20.738287,20.009806,0.24491826,20.395756,0.4021206,20.50421,0.96957284,99.0,21.296223
iDR3.SPLUS-s27s34.024817,53.84535710046323,-34.80080508794844,0.06404712,0.17478484,1.2118052,"[2.4237068,5.5546117,8.037295,9.331842]",8.45279,5,8.830082,18.306534,1.5553071,21.464874,0.79770523,21.670057,0.86308986,20.465645,0.5147534,20.447319,0.42958143,21.073893,0.74611616,21.790573,0.88440734,20.254158,0.44755134,20.07349,0.16508143,21.288103,19.733213,20.519485,0.27419353,19.914917,0.1802507,21.001223,1.0678718,20.823524,0.77747285
iDR3.SPLUS-s27s34.024841,54.88828759353173,-34.7991954269465,0.36555347,0.5585244,2.265131,"[0.83991545,1.3512627,1.7483107,2.1546905]",0.0,0,9.071469,18.319448,1.1854366,99.0,21.470964,22.973207,1.5867233,22.110697,1.2934276,22.436892,1.5093068,21.578571,0.6741799,23.688456,2.8671658,99.0,20.941126,22.21151,0.65526885,21.692543,22.834478,21.529823,0.38722813,23.325867,2.321971,99.0,20.858423,99.0,21.296223
iDR3.SPLUS-s27s34.024865,54.362071701348555,-34.80023188066162,0.36484268,0.5253944,2.1070125,"[0.9821724,1.6329483,2.1525311,5.149641]",0.0,1,7.5595484,18.118408,1.1245515,99.0,21.470964,22.046345,0.6007401,21.388191,0.5913498,21.727995,0.671426,24.445692,7.942208,22.00006,0.51563233,24.38758,9.605105,21.956913,0.44868565,21.967607,22.4079,22.908083,1.1854751,99.0,21.821413,21.432634,0.75414276,21.927454,1.0182083
iDR3.SPLUS-s27s34.024877,54.843379017917805,-34.79840585884536,0.45547566,0.18123353,1.2213495,"[1.1310726,1.7082373,2.0533876,2.402997]",6.3639216,2,6.724841,18.25772,1.1786617,22.341476,1.0207565,99.0,21.615349,21.713114,0.9258577,21.782463,0.8470576,99.0,21.161001,22.909628,1.4309498,21.57246,0.8694324,21.758192,0.4443227,21.947346,21.909979,21.9072,0.5623421,22.273111,0.90300065,20.495956,0.38523144,22.363441,1.8360878
iDR3.SPLUS-s27s34.024899,53.39485268236295,-34.79661202209535,0.0012137317,0.10381895,1.1158459,"[1.8559395,3.9082155,5.895912,9.870004]",6.4470096,40,6.5190945,17.008785,2.4698875,26.830677,130.05928,20.550526,0.36067688,20.061485,0.4139416,21.47518,1.3638047,99.0,21.161001,20.630028,0.37722996,19.930408,0.41181096,19.58241,0.12789725,19.93531,19.6367,19.180677,0.097921565,18.765625,0.07757038,18.312895,0.11065735,18.277714,0.091605544
iDR3.SPLUS-s27s34.024924,54.94376726965207,-34.797014047500426,0.0656197,0.546777,2.2064192,"[1.3136725,2.6133423,3.4803224,4.950848]",8.347499,6,8.636043,18.16355,2.0727086,21.398159,0.71198493,99.0,21.615349,20.52533,0.5161131,23.136555,4.907508,99.0,21.161001,22.282902,1.3465273,99.0,20.941126,21.58051,0.6271761,22.414808,21.952023,21.309202,0.5394827,20.783443,0.3833467,20.23455,0.50489736,20.24518,0.4369375
iDR3.SPLUS-s27s34.024943,54.93967316799958,-34.796651873456106,0.0016053548,0.24545604,1.3253038,"[1.3190132,2.4026318,3.317365,4.5911317]",5.921504,25,7.7175026,17.285627,2.2220244,20.509571,0.3872313,21.037954,0.5640737,20.900993,0.8939233,21.28277,1.0982547,20.467999,0.50954485,20.547932,0.3361839,20.317898,0.56472355,20.306576,0.23940782,20.489897,20.510355,19.878162,0.17851342,19.864735,0.20281312,19.756516,0.40031797,19.7471,0.34009984
iDR3.SPLUS-s27s34.024946,54.5418836005612,-34.79799595133994,0.06872352,0.18232512,1.2229799,"[1.3063273,2.2607355,2.9877732,5.549065]",7.96746,7,6.993251,17.986357,1.4733907,99.0,21.470964,21.632944,0.6428237,99.0,20.651947,21.552738,0.8977541,21.866999,1.172535,22.714693,1.568778,21.542425,1.1080887,21.759903,0.58991915,22.079847,21.878416,21.150307,0.37221366,20.225449,0.18056297,20.057531,0.33713385,20.101307,0.3005059
iDR3.SPLUS-s27s34.024947,54.932340896532025,-34.79653220340732,2.33367E-4,0.480753,1.9258658,"[1.233197,2.2692096,2.9274423,3.6180317]",10.195374,42,7.7006106,17.260553,3.5268257,23.022873,5.1348414,23.29901,5.9176764,99.0,20.651947,99.0,20.80195,21.419436,1.6012002,99.0,21.81472,20.275888,0.71327806,21.040226,0.61680996,20.200935,21.070454,20.096914,0.28604946,19.358112,0.16715117,20.09494,0.7176384,20.89046,1.279811
iDR3.SPLUS-s27s34.024989,55.091864554998715,-34.79407537851981,0.47686845,0.2196753,1.2815177,"[1.2534755,1.8894478,2.13355,2.3816602]",6.462176,3,8.333269,18.09933,1.2257617,20.972477,0.35598153,25.085571,13.961459,25.001822,23.273476,23.105232,3.5385237,24.6739,14.679345,99.0,21.81472,20.733479,0.5001477,21.505438,0.4327924,22.275434,22.064932,20.614817,0.21146415,20.241066,0.17295162,18.992542,0.12043546,99.0,21.296223
iDR3.SPLUS-s27s34.024995,54.709278713200064,-34.7959899051605,0.4698141,0.22853744,1.2962393,"[1.489901,2.8245,5.496041,7.6892133]",6.906038,3,7.001036,18.231527,1.3164923,22.968613,2.0572782,21.490839,0.47682095,22.81023,2.864156,99.0,20.80195,22.679276,2.1175756,21.850037,0.60693276,23.94878,8.681985,21.00955,0.25251722,21.51788,22.418514,21.581612,0.4707793,21.692225,0.5951912,21.411585,1.0032542,20.25007,0.29574803
iDR3.SPLUS-s27s34.024997,54.47663435869904,-34.796714255599525,0.3648073,0.6819872,3.1445277,"[0.82534534,1.9148184,2.5327082,2.886856]",4.7095003,1,8.495001,18.198069,1.4065496,99.0,21.470964,22.281805,0.8474425,99.0,20.651947,22.585464,1.6821531,99.0,21.161001,22.99053,1.4669931,22.696314,2.3229415,22.394457,0.76734227,22.491863,22.686487,99.0,21.907152,24.005068,4.2254915,21.077923,0.62475044,22.079803,1.3446814
iDR3.SPLUS-s27s34.025000,53.95032845466577,-34.79648875932621,0.3675496,0.6493325,2.8517046,"[1.3458055,2.770759,3.7553365,5.5527835]",5.49006,1,8.717857,18.466702,1.5569532,21.176544,0.39874944,21.194769,0.36602718,99.0,20.651947,99.0,20.80195,99.0,21.161001,99.0,21.81472,21.485071,0.8938336,21.864944,0.5517092,21.691294,22.100145,23.859913,3.8131235,20.989048,0.31069106,20.914013,0.63304895,20.742577,0.4633408
iDR3.SPLUS-s27s34.025016,54.937489966151624,-34.79440678687306,0.05007134,0.13592154,1.1573024,"[1.0257914,1.888061,2.344179,2.7548752]",7.6790915,4,7.8855214,18.21674,1.3818182,22.586926,1.7843822,99.0,21.615349,99.0,20.651947,21.05585,0.6106955,22.086357,1.5374492,27.428535,129.16309,20.067083,0.3073506,21.998123,0.77356654,22.135183,22.018253,22.499363,1.3536673,21.022425,0.4012643,19.536802,0.22391962,21.27565,0.9470525
iDR3.SPLUS-s27s34.025021,53.393348061883906,-34.79334646322128,0.14945288,0.2516817,1.3363297,"[1.3015746,2.482544,6.178885,6.9764934]",6.48259,6,7.8214965,17.932358,1.2556086,22.435394,1.2803696,21.545382,0.50878155,22.406446,2.008552,21.79307,1.0322129,99.0,21.161001,24.086401,5.1114635,20.629375,0.44256756,20.753283,0.21178119,21.316042,21.458513,20.961985,0.28303817,21.17242,0.3980848,20.173365,0.34423772,20.16419,0.29224387
iDR3.SPLUS-s27s34.025038,54.66746326814816,-34.79515948130576,0.44672683,0.5369569,2.1596262,"[1.4236811,2.8873675,3.6103518,5.8212295]",9.232736,2,8.049152,18.473083,2.266605,21.162487,0.6088312,22.85555,2.5835295,20.282837,0.43900707,99.0,20.80195,22.598341,3.0324616,21.548018,0.70910037,99.0,20.941126,21.536108,0.63302374,22.060379,21.808506,21.003838,0.4284714,21.450186,0.7348512,20.005447,0.42485148,19.748085,0.2873585
iDR3.SPLUS-s27s34.025047,55.09197200421793,-34.79291766973625,0.36548758,0.5140247,2.0577176,"[1.3741736,2.996258,4.31071,9.997059]",6.937477,1,7.810396,18.029062,1.6661764,21.148548,0.42227527,27.63016,146.83905,24.080736,10.064979,23.447086,4.8932953,23.80019,6.63203,99.0,21.81472,19.824705,0.22037369,21.251598,0.3462273,22.137491,22.222971,18.919695,0.04631652,20.530645,0.22759426,18.171894,0.05800177,21.950735,1.5687184
iDR3.SPLUS-s27s34.025082,54.84771789367502,-34.793463491596995,9.124552E-4,0.24747926,1.3288671,"[,2.3835244,4.7149324,6.6465673,10.975427]",10.339371,21,7.2952986,17.798832,2.6830359,20.346447,0.38152817,21.384178,0.8864802,20.404242,0.6486002,20.45131,0.58157104,21.338676,1.2860097,20.287483,0.30059084,20.603392,0.8337905,20.022888,0.21092442,20.409138,20.096174,20.875336,0.5093288,19.291302,0.13672927,19.309582,0.3031756,19.222895,0.23987602
iDR3.SPLUS-s27s34.025119,54.9327072555931,-34.79200054362011,0.016656168,0.25582427,1.3437687,"[0.61820936,1.0461003,1.313026,1.5329169]",7.398672,11,7.9460855,17.626444,1.6040165,23.32811,3.7959487,20.623522,0.2852901,23.13091,5.0958433,99.0,20.80195,22.683874,2.8649921,21.477137,0.5803117,21.66214,1.427482,21.829128,0.7132528,21.438137,20.943151,20.598494,0.25451222,21.682667,0.79444903,19.903872,0.3382199,99.0,21.296223
iDR3.SPLUS-s27s34.025152,53.37186814734941,-34.78953501920587,0.11461197,0.098618805,1.1094085,"[1.5534844,3.1500866,4.933078,8.497097]",9.067823,9,7.039912,17.766346,1.5957,99.0,21.470964,21.312443,0.49623454,20.497831,0.42333382,99.0,20.80195,21.424755,0.9038447,22.002804,0.94324625,20.982828,0.76673836,20.588205,0.22747447,20.715921,20.450333,21.101402,0.40195465,20.090979,0.18463326,20.968042,0.8886819,19.589909,0.21468396
iDR3.SPLUS-s27s34.025187,54.75826623577704,-34.79081989172782,0.3909295,0.18742418,1.2306544,"[1.1163191,2.3399262,3.1783624,4.5359964]",3.8344936,2,9.18387,18.334984,1.1804712,99.0,21.470964,20.643564,0.26679993,21.356949,0.9150592,99.0,20.80195,22.9166,3.194882,21.83347,0.7249704,22.802094,3.6673932,21.807302,0.63627386,22.180988,21.777489,21.807676,0.7025273,21.20979,0.4643159,20.052427,0.34996477,21.220142,0.876834
iDR3.SPLUS-s27s34.025208,54.06026691872634,-34.79108415922933,0.25491786,0.26453745,1.3596885,"[1.2136397,2.3821874,4.53617,8.515522]",5.843507,5,6.800161,18.08158,1.4192536,21.122051,0.39588743,23.21677,2.4249878,21.210081,0.6930024,25.01899,19.232832,99.0,21.161001,23.043903,1.8796396,21.728548,1.1640329,21.224699,0.3192014,21.597496,21.23967,20.580008,0.19558464,20.676582,0.2423495,20.905495,0.6521551,20.043137,0.25311527
iDR3.SPLUS-s27s34.025239,53.94573189179046,-34.78992346224661,0.22537003,0.14224571,1.165835,"[1.0968941,2.027085,2.824574,5.8411946]",4.4653573,11,7.1012926,17.584923,1.3371972,99.0,21.470964,21.771063,0.6776983,21.456524,0.9122854,20.948881,0.4843808,99.0,21.161001,21.254118,0.38368168,20.882362,0.5660502,21.415215,0.4015346,21.198128,20.96425,21.043991,0.315495,20.229158,0.17075668,19.851349,0.26332104,20.78689,0.532007
iDR3.SPLUS-s27s34.025240,53.83937868017501,-34.78953913867281,0.06592274,0.116113305,1.1313667,"[1.5359077,3.4137092,5.5121255,8.084051]",7.5719314,5,7.5856805,18.310104,1.3473419,99.0,21.470964,21.150309,0.41271132,99.0,20.651947,24.3691,12.112544,22.434172,2.000423,20.640472,0.23681986,21.666073,1.2584121,21.128983,0.33404765,21.369066,21.187283,21.695047,0.6199075,20.863857,0.33189228,22.417536,3.026087,20.368477,0.39391127
iDR3.SPLUS-s27s34.025334,54.864868312922376,-34.786176434155394,0.45791098,0.07613689,1.0824114,"[1.0026109,1.8587407,3.2745097,5.9065995]",3.689522,8,6.883028,17.679817,1.1950725,21.449436,0.49573514,99.0,21.615349,99.0,20.651947,24.636103,12.826194,20.962631,0.4320979,23.023739,1.7506293,99.0,20.941126,21.02335,0.24963297,21.353361,21.361187,21.543867,0.44390124,20.797482,0.25716594,20.35384,0.37321472,20.854446,0.50605637
iDR3.SPLUS-s27s34.025344,55.06183249185192,-34.78464399205096,0.4006582,0.16570008,1.1986097,"[0.90778303,1.5504518,2.1398258,4.7929273]",4.0670853,8,6.736158,17.529226,1.0623057,22.555004,1.0967175,26.359657,32.493534,23.92681,6.2323313,22.258759,1.1762536,22.020493,0.9263705,23.54327,2.2996838,99.0,20.941126,22.037403,0.51029897,22.108854,23.163776,22.47874,0.84455526,21.613943,0.44169536,20.499186,0.34664232,20.11555,0.20871235
iDR3.SPLUS-s27s34.025353,54.59866025183344,-34.78683520017672,0.4639723,0.66677225,3.0009508,"[2.3748665,5.9359503,7.117582,8.296857]",7.3797317,2,8.482756,18.193441,2.1391342,25.077236,18.841082,22.444864,1.4947765,21.270498,0.9151682,99.0,20.80195,22.558609,2.4688168,21.747433,0.7193447,20.187557,0.3568735,20.504759,0.2076049,21.450895,21.068752,20.237408,0.17958488,20.127422,0.1846783,20.580055,0.60941654,20.820757,0.6516943
iDR3.SPLUS-s27s34.025368,53.9119356376106,-34.7865441501624,0.48084205,0.06708318,1.0719069,"[0.9355528,1.9100524,3.3557038,5.872463]",3.65377,6,6.761785,17.545515,1.076694,24.549782,7.676175,22.199808,0.7942341,25.691753,35.352364,99.0,20.80195,99.0,21.161001,22.558247,1.0128634,22.187313,1.4947795,21.974413,0.5343194,22.19191,22.68239,99.0,21.907152,20.7673,0.22395007,20.030115,0.24872395,19.833258,0.17760634
iDR3.SPLUS-s27s34.025374,54.49106244330703,-34.78631624045578,0.36578357,0.41163522,1.6996258,"[,1.5295541,2.854927,4.184932,-10.165622]",0.0,1,9.985044,18.34175,0.7666135,99.0,21.470964,22.670738,1.0567893,99.0,20.651947,22.669914,1.5891885,21.855637,0.73945224,23.303911,1.7095915,21.269548,0.54877925,21.280773,0.24191232,21.5988,22.932186,23.182196,1.5256087,21.71395,0.45011297,20.86724,0.4510495,21.367321,0.61108214
iDR3.SPLUS-s27s34.025377,53.845387614648864,-34.78591065378619,0.36766046,0.71982074,3.5691435,"[1.6234471,3.0895343,4.430263,5.7994733]",0.0,1,7.958371,18.473108,2.3150828,20.904137,0.3708307,21.082314,0.39316335,21.754248,1.3034136,20.634691,0.39889148,24.976217,21.031563,21.515238,0.535212,21.826061,1.4777048,22.211596,0.9152203,22.035276,22.8023,23.130615,2.3524525,21.11539,0.42380735,21.316338,1.1136024,20.054722,0.2993138
iDR3.SPLUS-s27s34.025403,54.773084344364264,-34.784532727606404,0.3664348,0.3352239,1.504266,"[1.0649782,2.0166123,3.8490257,5.06996]",0.0,1,7.161729,18.394598,0.9855038,22.725384,1.1789632,21.910501,0.50430834,99.0,20.651947,99.0,20.80195,22.612352,1.4296467,22.383472,0.71060395,22.275864,1.3356119,21.848047,0.3911175,21.994675,21.764177,21.711836,0.381332,21.871073,0.50415075,20.910511,0.45546722,21.070503,0.4515109
iDR3.SPLUS-s27s34.025414,53.40477083897379,-34.78250531596357,0.056789998,0.2672711,1.3647612,"[1.0809292,1.8373574,2.395204,3.6797447]",6.1658278,7,6.5765715,18.070389,1.4340373,22.67352,1.4985467,99.0,21.615349,99.0,20.651947,24.586906,12.687467,99.0,21.161001,99.0,21.81472,21.10131,0.6430196,22.016489,0.635284,22.684397,22.576128,21.88677,0.6225111,20.79364,0.26562554,21.278296,0.89661664,19.921839,0.22109172
iDR3.SPLUS-s27s34.025422,54.59941372159778,-34.784517067000394,0.039183196,0.63570344,2.745016,"[,3.3485012,11.354009,16.205666,18.496546]",11.621679,4,8.771252,18.36266,3.21315,99.0,21.470964,99.0,21.615349,19.982262,0.45488912,23.339092,8.397732,22.17354,2.8130274,20.795996,0.48681775,19.584702,0.33217606,20.082037,0.22801548,21.299213,20.539057,19.720186,0.1806642,19.611553,0.18625444,19.614737,0.40718228,19.511698,0.31743485
iDR3.SPLUS-s27s34.025435,54.884965097036044,-34.78322786097113,0.09395229,0.09635115,1.1066246,"[1.1951303,2.33257,3.3357587,5.2335887]",5.1962624,21,7.2227545,17.058441,1.8416593,20.83337,0.44093302,99.0,21.615349,20.770372,0.6713232,23.365011,6.3052297,20.884964,0.63240093,22.465239,1.6580818,23.222397,6.910476,20.65315,0.27880296,20.767187,20.654274,19.641302,0.12204983,19.593494,0.13437748,19.173523,0.19925159,19.084852,0.1572123
iDR3.SPLUS-s27s34.025457,53.428594623701606,-34.78137588972567,0.46274006,0.25868225,1.3489492,"[1.8338963,3.4118025,4.5108485,6.3948145]",8.651017,2,7.706392,18.413069,1.6791773,99.0,21.470964,21.202208,0.47876072,99.0,20.651947,99.0,20.80195,99.0,21.161001,22.895073,2.2134326,20.895676,0.730695,21.257917,0.43472424,21.808365,21.39615,23.268606,3.0491147,20.944595,0.41874164,19.59184,0.2618395,20.589514,0.560692
iDR3.SPLUS-s27s34.025470,53.83257901983286,-34.783013471333724,0.16213086,0.18419802,1.2257876,"[1.0764865,1.944857,3.033373,5.8531723]",3.986601,10,7.440138,17.66948,1.3020629,22.570683,1.5402129,99.0,21.615349,99.0,20.651947,99.0,20.80195,99.0,21.161001,23.195557,2.2562976,21.710278,1.1948589,21.791983,0.5597406,21.796858,21.554195,22.605768,1.305117,21.375328,0.48399153,20.026577,0.30653986,19.437542,0.15294026
iDR3.SPLUS-s27s34.025481,54.60031653620444,-34.78296200363116,0.5467721,0.13549334,1.1567291,"[1.4545474,4.098634,6.783043,9.108023]",3.7300375,15,7.5914745,17.262115,1.6233732,22.79285,2.5220091,99.0,21.615349,21.331324,1.0602217,26.363398,91.78638,22.22845,1.998222,21.252714,0.50055397,25.47265,50.520603,20.389044,0.20457408,21.296923,19.997211,20.437529,0.23614185,19.734612,0.14122899,19.580584,0.26693517,18.967518,0.13027105
iDR3.SPLUS-s27s34.025505,54.588231389224134,-34.78210758218952,0.0032315224,0.19899738,1.2484354,"[1.800678,3.7715988,6.556177,9.484796]",6.796246,20,7.575764,17.2743,1.9542291,23.23487,4.3566546,99.0,21.615349,20.116009,0.40056267,99.0,20.80195,99.0,21.161001,20.472342,0.28101394,20.934183,0.8909333,20.1738,0.19288838,20.721518,20.202509,19.703482,0.13857605,19.46439,0.12661941,19.179432,0.21228376,19.081413,0.16609617
iDR3.SPLUS-s27s34.025532,53.98919397035657,-34.78169706515453,0.072691336,0.27520448,1.3796995,"[1.7886081,3.0874681,4.987461,4.0312424]",9.681399,6,6.8819885,18.186584,1.8992063,20.682602,0.35136443,23.025406,2.70546,21.45236,1.147403,21.125471,0.71750367,99.0,21.161001,20.922007,0.35744354,99.0,20.941126,21.491356,0.5442907,21.435448,21.16181,20.748442,0.30385444,20.419205,0.25653645,22.41936,3.5260708,20.677256,0.6084235
iDR3.SPLUS-s27s34.025539,54.937247674261194,-34.77970933739001,0.028656859,0.35955286,1.5614091,"[1.9863008,5.359472,7.2498436,8.954819]",8.773379,5,9.690485,18.03883,1.8319643,23.476814,5.628824,21.082985,0.5579464,99.0,20.651947,99.0,20.80195,21.298899,1.0366247,21.882044,1.0881966,22.34409,3.455833,20.48053,0.26692286,21.557823,20.605047,20.456726,0.28830263,20.342207,0.29938787,20.730518,0.9337888,19.745796,0.323623
iDR3.SPLUS-s27s34.025544,54.79305097846266,-34.78043415990783,0.36812332,0.26871568,1.3674572,"[0.9677534,1.7230022,2.1596649,2.5880432]",6.1464295,1,8.899748,18.498835,1.2050736,99.0,21.470964,25.451197,20.349567,20.87821,0.54904723,23.879831,7.404991,21.191511,0.6145393,99.0,21.81472,20.52564,0.42422277,21.819613,0.59924924,21.630339,21.683832,22.989902,1.9398727,21.526714,0.5809848,22.756126,3.93165,22.581333,2.8706603
iDR3.SPLUS-s27s34.025548,53.910731546696546,-34.78096622559695,0.36793688,0.5798247,2.3799589,"[1.3121783,2.454128,3.6737576,5.7609906]",0.0,1,7.859091,18.488655,1.2752033,24.234692,5.382685,99.0,21.615349,99.0,20.651947,21.959297,0.9134077,21.788195,0.76510644,25.139149,10.205588,21.480522,0.7328299,21.52767,0.3327317,22.140877,22.263437,21.06927,0.24180718,21.646358,0.469842,99.0,20.858423,21.205952,0.5865102
